ダウンロードした時刻：2021/02/03 17:52:42

,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢
2017/11/16,7.2,8,1,9.8,8,1,4.8,8,1,24.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇、あられを伴う,8,1,雨時々曇一時晴,8,1
2017/11/17,8.4,8,1,13.4,8,1,5.1,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後晴,8,1,曇後一時雨,8,1
2017/11/18,9.2,8,1,14.1,8,1,4.2,8,1,49.5,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨、あられを伴う,8,1
2017/11/19,4.7,8,1,7.8,8,1,3.2,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,雨一時みぞれ、あられを伴う,8,1,雨時々曇,8,1
2017/11/20,6.0,8,1,9.8,8,1,3.5,8,1,23.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇、雷・あられを伴う,8,1,雨時々曇、大風・雷を伴う,8,1
2017/11/21,5.6,8,1,10.1,8,1,2.2,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,快晴,8,1
2017/11/22,9.1,8,1,15.3,8,1,2.1,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,薄曇一時雨,8,1,雨一時曇,8,1
2017/11/23,10.5,8,1,12.8,8,1,6.2,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇時々雨、あられを伴う,8,1
2017/11/24,6.2,8,1,8.8,8,1,2.2,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,雨一時みぞれ、雷・あられを伴う,8,1,雨時々曇、雷・あられを伴う,8,1
2017/11/25,7.4,8,1,10.3,8,1,3.8,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴、あられを伴う,8,1,晴時々薄曇,8,1
2017/11/26,10.3,8,1,13.6,8,1,2.2,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2017/11/27,8.5,8,1,11.8,8,1,6.3,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,快晴,8,1
2017/11/28,10.7,8,1,17.9,8,1,4.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後曇一時雨,8,1
2017/11/29,13.0,8,1,17.5,8,1,8.3,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後一時晴,8,1,曇一時雨,8,1
2017/11/30,8.8,8,1,10.1,8,1,6.6,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2017/12/1,7.2,8,1,10.7,8,1,5.0,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2017/12/2,6.7,8,1,11.0,8,1,3.8,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,薄曇,8,1
2017/12/3,10.2,8,1,14.3,8,1,5.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,曇時々雨後晴,8,1
2017/12/4,9.2,8,1,14.5,8,1,6.8,8,1,34.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴後雨、雷を伴う,8,1,雨後一時曇、雷・あられを伴う,8,1
2017/12/5,5.9,8,1,9.6,8,1,3.5,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,雨、大風・雷を伴う,8,1,雨後一時雪、雷・あられを伴う,8,1
2017/12/6,4.1,8,1,7.3,8,1,0.5,8,1,15.0,0,8,1,0,0,8,1,0,1,8,1,雨時々曇一時雪、みぞれを伴う,8,1,雨時々曇、あられを伴う,8,1
2017/12/7,7.4,8,1,11.8,8,1,3.9,8,1,11.0,0,8,1,0,1,8,1,0,1,8,1,晴後時々雨,8,1,雨,8,1
2017/12/8,4.7,8,1,9.0,8,1,2.5,8,1,11.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇一時みぞれ、あられを伴う,8,1,曇時々晴,8,1
2017/12/9,4.7,8,1,8.8,8,1,0.6,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇後一時雨,8,1,曇時々雨,8,1
2017/12/10,9.7,8,1,12.4,8,1,6.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇一時晴後雨、雷を伴う,8,1
2017/12/11,6.6,8,1,12.0,8,1,1.5,8,1,40.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇、あられを伴う,8,1,雪一時雨、大風を伴う,8,1
2017/12/12,3.5,8,1,5.6,8,1,1.3,8,1,9.0,0,8,1,1,0,8,1,1,0,8,1,雪時々曇、大風・雷を伴う,8,1,曇時々雪,8,1
2017/12/13,3.4,8,1,5.0,8,1,1.3,8,1,7.0,0,8,1,1,0,8,1,1,0,8,1,雪時々曇、あられを伴う,8,1,曇時々雪、あられを伴う,8,1
2017/12/14,2.5,8,1,4.0,8,1,0.7,8,1,9.5,0,8,1,2,0,8,1,4,0,8,1,曇時々雪一時みぞれ、あられを伴う,8,1,曇,8,1
2017/12/15,5.0,8,1,9.0,8,1,2.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇後雨,8,1
2017/12/16,6.3,8,1,8.2,8,1,4.4,8,1,27.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,曇時々雨後雪、大風・雷を伴う,8,1
2017/12/17,1.2,8,1,5.6,8,1,0.0,8,1,35.5,0,8,1,30,0,8,1,30,0,8,1,大雪、あられを伴う,8,1,雪時々曇,8,1
2017/12/18,3.0,8,1,5.0,8,1,0.0,8,1,17.0,0,8,1,25,0,8,1,0,1,8,1,雨時々曇一時雪,8,1,雨一時曇,8,1
2017/12/19,4.0,8,1,6.6,8,1,1.1,8,1,26.5,0,8,1,5,0,8,1,0,1,8,1,雨後曇、雷・あられを伴う,8,1,曇時々雨一時みぞれ、あられを伴う,8,1
2017/12/20,4.6,8,1,8.8,8,1,1.2,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,雨時々曇、あられを伴う,8,1
2017/12/21,5.5,8,1,8.2,8,1,3.7,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴、雷・あられを伴う,8,1,曇,8,1
2017/12/22,8.1,8,1,12.1,8,1,4.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後雨、雷を伴う,8,1
2017/12/23,8.4,8,1,12.1,8,1,5.2,8,1,6.5,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴後薄曇,8,1
2017/12/24,9.3,8,1,14.7,8,1,4.9,8,1,12.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨後一時曇,8,1
2017/12/25,7.5,8,1,11.8,8,1,3.6,8,1,12.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨、あられを伴う,8,1,曇後雨、あられを伴う,8,1
2017/12/26,4.3,8,1,8.2,8,1,0.7,8,1,17.0,0,8,1,1,0,8,1,1,0,8,1,曇時々雨後一時雪、大風を伴う,8,1,雪時々曇、雷を伴う,8,1
2017/12/27,2.3,8,1,3.7,8,1,0.7,8,1,10.0,0,8,1,3,0,8,1,4,0,8,1,雪時々曇、大風を伴う,8,1,雪時々曇、あられを伴う,8,1
2017/12/28,2.9,8,1,4.6,8,1,1.3,8,1,6.0,0,8,1,2,0,8,1,0,1,8,1,雪時々曇一時みぞれ、あられを伴う,8,1,雪時々曇一時雨、みぞれを伴う,8,1
2017/12/29,4.6,8,1,8.0,8,1,1.9,8,1,4.5,0,8,1,0,0,8,1,0,1,8,1,曇後雨,8,1,曇時々雨、あられを伴う,8,1
2017/12/30,5.3,8,1,8.7,8,1,2.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇一時晴,8,1
2017/12/31,6.1,8,1,11.8,8,1,1.2,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴後雨,8,1,曇時々雨,8,1
2018/1/1,5.4,8,1,8.2,8,1,2.2,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,みぞれ一時雪、あられを伴う,8,1
2018/1/2,3.9,8,1,8.4,8,1,0.8,8,1,10.0,0,8,1,1,0,8,1,1,0,8,1,みぞれ一時雪後雨,8,1,曇時々雨一時雪、大風を伴う,8,1
2018/1/3,2.3,8,1,4.9,8,1,0.4,8,1,22.0,0,8,1,7,0,8,1,7,0,8,1,雪時々曇、あられを伴う,8,1,雪、あられを伴う,8,1
2018/1/4,1.3,8,1,3.5,8,1,0.3,8,1,19.5,0,8,1,13,0,8,1,10,0,8,1,雪時々曇,8,1,曇一時雪,8,1
2018/1/5,2.7,8,1,5.8,8,1,0.6,8,1,0.0,0,8,1,10,0,8,1,0,1,8,1,曇,8,1,晴後曇時々雪,8,1
2018/1/6,3.9,8,1,6.8,8,1,2.0,8,1,3.0,0,8,1,7,0,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇一時雨後時々雪、あられを伴う,8,1
2018/1/7,3.9,8,1,6.9,8,1,1.7,8,1,0.0,0,8,1,4,0,8,1,0,1,8,1,曇後一時晴,8,1,曇,8,1
2018/1/8,5.4,8,1,12.2,8,1,1.5,8,1,12.5,0,8,1,2,0,8,1,0,1,8,1,雨一時曇,8,1,雨,8,1
2018/1/9,7.1,8,1,13.3,8,1,2.9,8,1,17.5,0,8,1,0,1,8,1,0,1,8,1,雨一時みぞれ、大風を伴う,8,1,曇時々雨後雪一時みぞれ,8,1
2018/1/10,2.4,8,1,5.4,8,1,0.6,8,1,31.0,0,8,1,4,0,8,1,4,0,8,1,雪時々みぞれ、雷・あられを伴う,8,1,雪一時みぞれ、雷を伴う,8,1
2018/1/11,0.4,8,1,3.5,8,1,-1.1,8,1,43.0,0,8,1,32,0,8,1,32,0,8,1,雪、雷を伴う,8,1,大雪、雷・あられを伴う,8,1
2018/1/12,-0.7,8,1,2.0,8,1,-3.1,8,1,10.5,0,8,1,46,0,8,1,14,0,8,1,雪後曇一時晴,8,1,晴後曇時々雪,8,1
2018/1/13,0.1,8,1,2.1,8,1,-3.1,8,1,40.5,0,8,1,62,0,8,1,24,0,8,1,雪、雷を伴う,8,1,雪時々曇,8,1
2018/1/14,1.2,8,1,4.9,8,1,-1.9,8,1,0.5,0,8,1,60,0,8,1,0,1,8,1,晴時々曇,8,1,快晴,8,1
2018/1/15,4.1,8,1,9.3,8,1,-3.5,8,1,1.0,0,8,1,51,0,8,1,0,1,8,1,曇時々晴,8,1,晴一時雨後曇,8,1
2018/1/16,6.9,8,1,12.0,8,1,1.9,8,1,3.0,0,8,1,35,0,8,1,0,1,8,1,曇一時晴,8,1,雨,8,1
2018/1/17,5.9,8,1,6.9,8,1,4.0,8,1,47.0,0,8,1,28,0,8,1,0,1,8,1,大雨,8,1,雨後晴時々曇,8,1
2018/1/18,6.8,8,1,10.6,8,1,3.0,8,1,1.0,0,8,1,17,0,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2018/1/19,5.0,8,1,8.2,8,1,1.7,8,1,0.0,0,8,1,10,0,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇後晴,8,1
2018/1/20,5.3,8,1,9.5,8,1,0.2,8,1,0.5,0,8,1,6,0,8,1,0,1,8,1,曇時々雨一時晴,8,1,曇時々晴,8,1
2018/1/21,4.7,8,1,9.1,8,1,1.3,8,1,5.0,0,8,1,3,0,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨一時晴,8,1
2018/1/22,2.1,8,1,3.7,8,1,0.7,8,1,8.0,0,8,1,1,0,8,1,1,0,8,1,曇後雪一時みぞれ,8,1,曇時々雨一時晴,8,1
2018/1/23,3.7,8,1,8.1,8,1,0.1,8,1,11.0,0,8,1,2,0,8,1,2,0,8,1,曇時々雨一時雪、大風・雷を伴う,8,1,雪時々曇、雷・あられを伴う,8,1
2018/1/24,-1.0,8,1,1.8,8,1,-4.3,8,1,9.0,0,8,1,12,0,8,1,11,0,8,1,雪、大風・雷を伴う,8,1,雪時々曇,8,1
2018/1/25,-1.5,8,1,0.3,8,1,-3.9,8,1,4.0,0,8,1,13,0,8,1,5,0,8,1,雪時々曇一時晴,8,1,雪時々曇,8,1
2018/1/26,-0.9,8,1,0.5,8,1,-3.1,8,1,4.0,0,8,1,17,0,8,1,7,0,8,1,雪一時曇,8,1,雪時々曇,8,1
2018/1/27,0.5,8,1,3.0,8,1,-1.8,8,1,2.0,0,8,1,17,0,8,1,1,0,8,1,雪一時曇,8,1,雪後曇,8,1
2018/1/28,2.4,8,1,5.8,8,1,-0.8,8,1,2.5,0,8,1,13,0,8,1,0,1,8,1,曇,8,1,雨一時みぞれ,8,1
2018/1/29,2.3,8,1,4.3,8,1,-0.3,8,1,3.5,0,8,1,6,0,8,1,2,0,8,1,みぞれ一時雪、あられを伴う,8,1,雪時々曇,8,1
2018/1/30,0.4,8,1,3.1,8,1,-1.3,8,1,15.0,0,8,1,19,0,8,1,16,0,8,1,雪時々曇,8,1,雪一時曇、あられを伴う,8,1
2018/1/31,1.9,8,1,3.5,8,1,0.5,8,1,12.5,0,8,1,17,0,8,1,2,0,8,1,雪時々曇一時雨,8,1,みぞれ後曇時々雨,8,1
2018/2/1,3.0,8,1,5.9,8,1,1.3,8,1,0.5,0,8,1,10,0,8,1,0,1,8,1,雨後晴,8,1,曇一時雨後晴,8,1
2018/2/2,4.2,8,1,7.5,8,1,2.1,8,1,0,1,8,1,5,0,8,1,0,1,8,1,晴後薄曇,8,1,曇後一時雨,8,1
2018/2/3,3.8,8,1,6.8,8,1,0.6,8,1,4.5,0,8,1,1,0,8,1,1,0,8,1,雨一時みぞれ後曇,8,1,雪時々曇、雷を伴う,8,1
2018/2/4,1.5,8,1,2.9,8,1,-0.3,8,1,21.5,0,8,1,11,0,8,1,12,0,8,1,雪、雷・あられを伴う,8,1,雪時々曇,8,1
2018/2/5,-0.1,8,1,2.6,8,1,-1.8,8,1,52.0,0,8,1,56,0,8,1,52,0,8,1,大雪、あられを伴う,8,1,大雪、雷・あられを伴う,8,1
2018/2/6,-1.3,8,1,0.4,8,1,-2.2,8,1,37.0,0,8,1,77,0,8,1,22,0,8,1,雪、雷を伴う,8,1,雪一時曇、雷・あられを伴う,8,1
2018/2/7,-0.2,8,1,2.3,8,1,-1.8,8,1,21.5,0,8,1,87,0,8,1,15,0,8,1,雪,8,1,雪後一時曇,8,1
2018/2/8,0.7,8,1,3.6,8,1,-1.2,8,1,2.0,0,8,1,87,0,8,1,2,0,8,1,曇時々晴一時雪,8,1,曇時々晴,8,1
2018/2/9,2.4,8,1,6.6,8,1,-1.7,8,1,0.0,0,8,1,70,0,8,1,0,1,8,1,曇後晴,8,1,晴後薄曇,8,1
2018/2/10,3.9,8,1,8.5,8,1,-0.1,8,1,15.5,0,8,1,60,0,8,1,0,1,8,1,曇後雨,8,1,雨,8,1
2018/2/11,2.6,8,1,5.4,8,1,-1.5,8,1,10.0,0,8,1,40,0,8,1,2,0,8,1,曇後時々雪,8,1,雪時々曇、大風を伴う,8,1
2018/2/12,0.4,8,1,2.3,8,1,-1.4,8,1,10.0,0,8,1,46,0,8,1,12,0,8,1,雪,8,1,雪、あられを伴う,8,1
2018/2/13,1.3,8,1,3.9,8,1,-0.5,8,1,6.0,0,8,1,49,0,8,1,5,0,8,1,雪一時曇、あられを伴う,8,1,雪後一時曇,8,1
2018/2/14,6.0,8,1,9.5,8,1,0.8,8,1,1.0,0,8,1,45,0,8,1,0,1,8,1,晴,8,1,薄曇後雨,8,1
2018/2/15,4.1,8,1,9.6,8,1,2.0,8,1,5.0,0,8,1,31,0,8,1,0,1,8,1,曇一時雨,8,1,曇一時晴,8,1
2018/2/16,3.8,8,1,6.6,8,1,0.6,8,1,0,1,8,1,26,0,8,1,0,1,8,1,薄曇一時晴,8,1,曇後時々雨,8,1
2018/2/17,2.4,8,1,6.3,8,1,-1.6,8,1,4.5,0,8,1,23,0,8,1,2,0,8,1,雪時々曇一時雨,8,1,雪時々曇、あられを伴う,8,1
2018/2/18,0.0,8,1,2.2,8,1,-1.6,8,1,4.5,0,8,1,28,0,8,1,5,0,8,1,雪時々曇一時晴、あられを伴う,8,1,曇,8,1
2018/2/19,2.3,8,1,6.0,8,1,-1.3,8,1,0.0,0,8,1,25,0,8,1,0,1,8,1,曇一時晴,8,1,曇後晴一時みぞれ,8,1
2018/2/20,4.3,8,1,8.6,8,1,1.0,8,1,1.5,0,8,1,20,0,8,1,0,1,8,1,晴後曇一時雨,8,1,曇後一時雪,8,1
2018/2/21,2.6,8,1,5.0,8,1,0.6,8,1,0.0,0,8,1,16,0,8,1,1,0,8,1,曇後みぞれ一時晴,8,1,曇後雪,8,1
2018/2/22,2.7,8,1,6.9,8,1,-0.6,8,1,0.5,0,8,1,17,0,8,1,2,0,8,1,晴後一時曇,8,1,曇時々晴一時みぞれ,8,1
2018/2/23,4.2,8,1,8.6,8,1,0.0,8,1,5.0,0,8,1,12,0,8,1,0,1,8,1,晴後曇一時みぞれ、あられを伴う,8,1,晴,8,1
2018/2/24,4.4,8,1,8.3,8,1,0.1,8,1,0.5,0,8,1,7,0,8,1,0,1,8,1,曇一時雨,8,1,曇後晴,8,1
2018/2/25,3.5,8,1,7.8,8,1,-0.7,8,1,0,1,8,1,3,0,8,1,0,1,8,1,薄曇,8,1,薄曇後一時雨,8,1
2018/2/26,5.6,8,1,9.7,8,1,3.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2018/2/27,7.1,8,1,12.0,8,1,0.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇一時雨,8,1
2018/2/28,7.8,8,1,11.3,8,1,4.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,雨時々曇,8,1
2018/3/1,8.4,8,1,11.0,8,1,3.5,8,1,22.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇、大風を伴う,8,1,曇時々雨一時みぞれ,8,1
2018/3/2,4.4,8,1,7.4,8,1,0.8,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後晴,8,1,快晴,8,1
2018/3/3,7.0,8,1,14.4,8,1,-0.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,晴一時薄曇,8,1
2018/3/4,12.2,8,1,21.2,8,1,3.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇一時雨,8,1
2018/3/5,9.2,8,1,18.9,8,1,3.7,8,1,40.5,0,8,1,0,1,8,1,0,1,8,1,大雨一時曇,8,1,雨後曇,8,1
2018/3/6,4.2,8,1,8.2,8,1,1.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴一時曇,8,1
2018/3/7,3.9,8,1,7.6,8,1,-0.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴後曇,8,1
2018/3/8,7.0,8,1,9.2,8,1,3.7,8,1,18.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2018/3/9,6.0,8,1,11.0,8,1,3.3,8,1,26.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,曇一時みぞれ、あられを伴う,8,1
2018/3/10,4.1,8,1,7.0,8,1,2.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴一時曇,8,1
2018/3/11,5.2,8,1,10.8,8,1,-0.4,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,晴時々雨,8,1,晴時々曇一時雨,8,1
2018/3/12,5.6,8,1,9.5,8,1,1.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/3/13,11.4,8,1,19.6,8,1,2.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2018/3/14,14.2,8,1,19.3,8,1,6.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時薄曇,8,1
2018/3/15,16.0,8,1,22.7,8,1,8.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,雨,8,1
2018/3/16,6.0,8,1,15.5,8,1,1.4,8,1,26.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,曇一時雨後晴,8,1
2018/3/17,4.4,8,1,8.9,8,1,0.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/3/18,9.6,8,1,17.5,8,1,2.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後時々雨,8,1
2018/3/19,9.1,8,1,10.8,8,1,7.7,8,1,21.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2018/3/20,5.6,8,1,7.9,8,1,4.6,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇,8,1
2018/3/21,5.2,8,1,6.7,8,1,3.7,8,1,11.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨,8,1
2018/3/22,7.2,8,1,9.4,8,1,5.7,8,1,21.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後時々曇,8,1
2018/3/23,7.4,8,1,10.6,8,1,5.5,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇時々雨後晴,8,1
2018/3/24,8.8,8,1,13.6,8,1,2.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇後晴,8,1
2018/3/25,11.9,8,1,15.9,8,1,7.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/3/26,13.3,8,1,19.0,8,1,7.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,晴一時薄曇,8,1
2018/3/27,13.5,8,1,18.8,8,1,7.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/3/28,15.7,8,1,22.3,8,1,8.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/3/29,13.8,8,1,20.6,8,1,8.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2018/3/30,9.2,8,1,14.6,8,1,5.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/3/31,10.1,8,1,16.1,8,1,3.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時曇,8,1
2018/4/1,15.2,8,1,21.7,8,1,8.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2018/4/2,16.8,8,1,22.0,8,1,12.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴後一時薄曇,8,1
2018/4/3,17.6,8,1,23.6,8,1,12.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇時々晴,8,1
2018/4/4,13.6,8,1,23.6,8,1,6.9,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇後雨,8,1,曇時々雨,8,1
2018/4/5,9.3,8,1,13.9,8,1,5.8,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇時々雨,8,1
2018/4/6,14.3,8,1,22.8,8,1,8.9,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨時々曇,8,1
2018/4/7,8.1,8,1,10.8,8,1,4.2,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇、雷を伴う,8,1,雨後時々曇、あられを伴う,8,1
2018/4/8,6.1,8,1,9.3,8,1,2.6,8,1,16.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨、大風・雷を伴う,8,1,曇一時晴,8,1
2018/4/9,9.9,8,1,13.0,8,1,6.7,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇一時晴,8,1,晴一時曇,8,1
2018/4/10,11.6,8,1,17.8,8,1,4.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2018/4/11,16.4,8,1,20.6,8,1,10.0,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇、雷を伴う,8,1,曇時々晴,8,1
2018/4/12,14.0,8,1,20.0,8,1,9.4,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,薄曇後晴,8,1
2018/4/13,10.7,8,1,14.1,8,1,7.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇一時晴,8,1
2018/4/14,13.3,8,1,21.5,8,1,7.6,8,1,6.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨一時曇,8,1
2018/4/15,11.9,8,1,21.8,8,1,9.7,8,1,22.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇一時晴,8,1
2018/4/16,10.8,8,1,14.7,8,1,6.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇,8,1
2018/4/17,11.9,8,1,17.1,8,1,8.4,8,1,6.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨,8,1
2018/4/18,12.9,8,1,18.3,8,1,10.2,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,快晴,8,1
2018/4/19,15.6,8,1,20.8,8,1,8.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,薄曇後晴,8,1
2018/4/20,15.9,8,1,19.4,8,1,11.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/4/21,20.3,8,1,28.1,8,1,11.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/4/22,18.7,8,1,24.0,8,1,13.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴後曇,8,1
2018/4/23,17.2,8,1,21.7,8,1,14.5,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,雨,8,1
2018/4/24,15.4,8,1,17.2,8,1,13.8,8,1,34.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,大雨,8,1
2018/4/25,13.6,8,1,16.2,8,1,10.9,8,1,35.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後一時晴,8,1
2018/4/26,13.3,8,1,16.8,8,1,10.6,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2018/4/27,15.6,8,1,19.8,8,1,11.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴後曇,8,1
2018/4/28,14.7,8,1,17.2,8,1,13.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/4/29,18.5,8,1,25.0,8,1,10.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2018/4/30,19.3,8,1,25.2,8,1,12.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時曇,8,1
2018/5/1,19.1,8,1,24.6,8,1,14.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇一時晴,8,1
2018/5/2,18.6,8,1,23.2,8,1,15.6,8,1,18.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨,8,1
